COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
9,54,1222.978175,1216.68475,1222.698841,1221.192983,1223.731079,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,0,1221.767523,1225.715224,1217.215292,1219.781383,0,0,0,0
9,55,1216.68475,1222.698841,1221.192983,1223.731079,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,0,1222.978175,1221.767523,1225.715224,1217.215292,0,0,0,0
9,56,1222.698841,1221.192983,1223.731079,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,0,1216.68475,1222.978175,1221.767523,1225.715224,0,0,0,0
9,57,1221.192983,1223.731079,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,0,1222.698841,1216.68475,1222.978175,1221.767523,0,0,0,0
9,58,1223.731079,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,0,1221.192983,1222.698841,1216.68475,1222.978175,0,0,0,0
9,59,1226.049198,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,0,1223.731079,1221.192983,1222.698841,1216.68475,0,0,0,0
9,60,1228.862179,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,0,1226.049198,1223.731079,1221.192983,1222.698841,0,0,0,0
9,61,1226.9775,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,0,1228.862179,1226.049198,1223.731079,1221.192983,0,0,0,0
9,62,1229.802725,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,0,1226.9775,1228.862179,1226.049198,1223.731079,0,0,0,0
9,63,1228.49452,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,0,1229.802725,1226.9775,1228.862179,1226.049198,0,0,0,0
9,64,1229.948039,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,0,1228.49452,1229.802725,1226.9775,1228.862179,0,0,0,0
9,65,1229.027186,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,0,1229.948039,1228.49452,1229.802725,1226.9775,0,0,0,0
9,66,1230.029685,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,0,1229.027186,1229.948039,1228.49452,1229.802725,0,0,0,0
9,67,1229.034818,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,0,1230.029685,1229.027186,1229.948039,1228.49452,0,0,0,0
9,68,1229.573731,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,0,1229.034818,1230.029685,1229.027186,1229.948039,0,0,0,0
9,69,1229.98887,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,0,1229.573731,1229.034818,1230.029685,1229.027186,0,0,0,0
9,70,1231.810725,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,0,1229.98887,1229.573731,1229.034818,1230.029685,0,0,0,0
9,71,1232.709207,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,0,1231.810725,1229.98887,1229.573731,1229.034818,0,0,0,0
9,72,1233.838217,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,0,1232.709207,1231.810725,1229.98887,1229.573731,0,0,0,0
9,73,1234.982586,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,0,1233.838217,1232.709207,1231.810725,1229.98887,0,0,0,0
9,74,1237.350425,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,0,1234.982586,1233.838217,1232.709207,1231.810725,0,0,0,0
9,75,1239.668016,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,0,1237.350425,1234.982586,1233.838217,1232.709207,0,0,0,0
9,76,1242.162328,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,0,1239.668016,1237.350425,1234.982586,1233.838217,0,0,0,0
9,77,1243.813326,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,0,1242.162328,1239.668016,1237.350425,1234.982586,0,0,0,0
9,78,1244.878791,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,0,1243.813326,1242.162328,1239.668016,1237.350425,0,0,0,0
9,79,1246.572297,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,0,1244.878791,1243.813326,1242.162328,1239.668016,0,0,0,0
9,80,1248.425678,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,0,1246.572297,1244.878791,1243.813326,1242.162328,0,0,0,0
9,81,1249.90512,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,0,1248.425678,1246.572297,1244.878791,1243.813326,0,0,0,0
9,82,1253.113303,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,0,1249.90512,1248.425678,1246.572297,1244.878791,0,0,0,0
9,83,1254.15859,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,0,1253.113303,1249.90512,1248.425678,1246.572297,0,0,0,0
9,84,1255.989116,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,0,1254.15859,1253.113303,1249.90512,1248.425678,0,0,0,0
9,85,1258.959348,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,0,1255.989116,1254.15859,1253.113303,1249.90512,0,0,0,0
9,86,1260.455025,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,0,1258.959348,1255.989116,1254.15859,1253.113303,0,0,0,0
9,87,1264.146432,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,0,1260.455025,1258.959348,1255.989116,1254.15859,0,0,0,0
9,88,1266.973438,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,0,1264.146432,1260.455025,1258.959348,1255.989116,0,0,0,0
9,89,1268.678448,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,0,1266.973438,1264.146432,1260.455025,1258.959348,0,0,0,0
9,90,1269.548522,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,0,1268.678448,1266.973438,1264.146432,1260.455025,0,0,0,0
9,91,1269.303416,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,0,1269.548522,1268.678448,1266.973438,1264.146432,0,0,0,0
9,92,1271.198492,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,0,1269.303416,1269.548522,1268.678448,1266.973438,0,0,0,0
9,93,1274.63882,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,0,1271.198492,1269.303416,1269.548522,1268.678448,0,0,0,0
9,94,1277.708227,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,0,1274.63882,1271.198492,1269.303416,1269.548522,0,0,0,0
9,95,1279.640427,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,0,1277.708227,1274.63882,1271.198492,1269.303416,0,0,0,0
9,96,1278.631329,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,0,1279.640427,1277.708227,1274.63882,1271.198492,0,0,0,0
9,97,1278.570703,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,0,1278.631329,1279.640427,1277.708227,1274.63882,0,0,0,0
9,98,1277.105973,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,4,1278.570703,1278.631329,1279.640427,1277.708227,0,0,0,0
9,99,1275.032765,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,7,1277.105973,1278.570703,1278.631329,1279.640427,4,0,0,0
9,100,1274.303776,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,6,1275.032765,1277.105973,1278.570703,1278.631329,7,4,0,0
9,101,1269.604026,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,8,1274.303776,1275.032765,1277.105973,1278.570703,6,7,4,0
9,102,1264.727289,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,7,1269.604026,1274.303776,1275.032765,1277.105973,8,6,7,4
9,103,1260.154895,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,7,1264.727289,1269.604026,1274.303776,1275.032765,7,8,6,7
9,104,1254.35178,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,,7,1260.154895,1264.727289,1269.604026,1274.303776,7,7,8,6
9,105,1251.440076,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,,,8,1254.35178,1260.154895,1264.727289,1269.604026,7,7,7,8
9,106,1249.762963,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,,,,8,1251.440076,1254.35178,1260.154895,1264.727289,8,7,7,7
9,107,1247.892354,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,,,,,,1249.762963,1251.440076,1254.35178,1260.154895,8,8,7,7
9,108,1247.765619,1248.077714,1248.632651,1248.981143,1247.771661,,,,,,,,1247.892354,1249.762963,1251.440076,1254.35178,,8,8,7
9,109,1248.077714,1248.632651,1248.981143,1247.771661,,,,,,,,,1247.765619,1247.892354,1249.762963,1251.440076,,,8,8
9,110,1248.632651,1248.981143,1247.771661,,,,,,,,,,1248.077714,1247.765619,1247.892354,1249.762963,,,,8
9,111,1248.981143,1247.771661,,,,,,,,,,,1248.632651,1248.077714,1247.765619,1247.892354,,,,
9,112,1247.771661,,,,,,,,,,,,1248.981143,1248.632651,1248.077714,1247.765619,,,,
10,37,850.9455593,,,,,,,,,,,0,,,,,,,,
10,38,853.1662864,,,,,,,,,,,0,,,,,,,,
10,39,855.4527559,,,,,,,,,,,0,,,,,,,,
10,40,858.3339468,,,,,,,,,,,0,,,,,,,,
10,41,861.2838092,863.5702433,865.4457592,867.5195201,868.6316927,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,0,858.3339468,855.4527559,853.1662864,850.9455593,0,0,0,0
10,42,863.5702433,865.4457592,867.5195201,868.6316927,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,0,861.2838092,858.3339468,855.4527559,853.1662864,0,0,0,0
10,43,865.4457592,867.5195201,868.6316927,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,0,863.5702433,861.2838092,858.3339468,855.4527559,0,0,0,0
10,44,867.5195201,868.6316927,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,0,865.4457592,863.5702433,861.2838092,858.3339468,0,0,0,0
10,45,868.6316927,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,0,867.5195201,865.4457592,863.5702433,861.2838092,0,0,0,0
10,46,867.2969152,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,0,868.6316927,867.5195201,865.4457592,863.5702433,0,0,0,0
10,47,865.4731273,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,0,867.2969152,868.6316927,867.5195201,865.4457592,0,0,0,0
10,48,866.5557405,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,0,865.4731273,867.2969152,868.6316927,867.5195201,0,0,0,0
10,49,869.5570773,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,0,866.5557405,865.4731273,867.2969152,868.6316927,0,0,0,0
10,50,871.5906104,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,0,869.5570773,866.5557405,865.4731273,867.2969152,0,0,0,0
10,51,872.7406629,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,0,871.5906104,869.5570773,866.5557405,865.4731273,0,0,0,0
10,52,874.5360118,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,0,872.7406629,871.5906104,869.5570773,866.5557405,0,0,0,0
10,53,877.8745545,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,0,874.5360118,872.7406629,871.5906104,869.5570773,0,0,0,0
10,54,882.993655,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,0,877.8745545,874.5360118,872.7406629,871.5906104,0,0,0,0
10,55,887.455648,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,0,882.993655,877.8745545,874.5360118,872.7406629,0,0,0,0
10,56,888.592875,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,0,887.455648,882.993655,877.8745545,874.5360118,0,0,0,0
10,57,887.4946575,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,0,888.592875,887.455648,882.993655,877.8745545,0,0,0,0
10,58,887.0221431,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,0,887.4946575,888.592875,887.455648,882.993655,0,0,0,0
10,59,887.5353081,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,0,887.0221431,887.4946575,888.592875,887.455648,0,0,0,0
10,60,888.1367562,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,0,887.5353081,887.0221431,887.4946575,888.592875,0,0,0,0
10,61,888.6770057,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,0,888.1367562,887.5353081,887.0221431,887.4946575,0,0,0,0
10,62,889.3203552,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,0,888.6770057,888.1367562,887.5353081,887.0221431,0,0,0,0
10,63,889.3212816,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,0,889.3203552,888.6770057,888.1367562,887.5353081,0,0,0,0
10,64,887.737276,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,0,889.3212816,889.3203552,888.6770057,888.1367562,0,0,0,0
10,65,885.6665393,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,0,887.737276,889.3212816,889.3203552,888.6770057,0,0,0,0
10,66,885.1809282,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,0,885.6665393,887.737276,889.3212816,889.3203552,0,0,0,0
10,67,886.6113056,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,0,885.1809282,885.6665393,887.737276,889.3212816,0,0,0,0
10,68,889.1475178,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,0,886.6113056,885.1809282,885.6665393,887.737276,0,0,0,0
10,69,891.1925989,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,0,889.1475178,886.6113056,885.1809282,885.6665393,0,0,0,0
10,70,891.316063,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,0,891.1925989,889.1475178,886.6113056,885.1809282,0,0,0,0
10,71,890.9157597,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,0,891.316063,891.1925989,889.1475178,886.6113056,0,0,0,0
10,72,892.5609201,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,0,890.9157597,891.316063,891.1925989,889.1475178,0,0,0,0
10,73,895.6831307,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,0,892.5609201,890.9157597,891.316063,891.1925989,0,0,0,0
10,74,898.4139561,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,0,895.6831307,892.5609201,890.9157597,891.316063,0,0,0,0
10,75,898.3152296,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,0,898.4139561,895.6831307,892.5609201,890.9157597,0,0,0,0
10,76,900.5523221,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,0,898.3152296,898.4139561,895.6831307,892.5609201,0,0,0,0
10,77,907.4734741,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,0,900.5523221,898.3152296,898.4139561,895.6831307,0,0,0,0
10,78,909.5849213,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,0,907.4734741,900.5523221,898.3152296,898.4139561,0,0,0,0
10,79,908.3022307,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,0,909.5849213,907.4734741,900.5523221,898.3152296,0,0,0,0
10,80,912.0867489,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,933.3222545,0,908.3022307,909.5849213,907.4734741,900.5523221,0,0,0,0
10,81,913.402503,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,933.3222545,935.4489736,0,912.0867489,908.3022307,909.5849213,907.4734741,0,0,0,0
10,82,915.8407241,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,933.3222545,935.4489736,937.5879434,0,913.402503,912.0867489,908.3022307,909.5849213,0,0,0,0
10,83,919.0292957,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,933.3222545,935.4489736,937.5879434,940.4405234,0,915.8407241,913.402503,912.0867489,908.3022307,0,0,0,0
10,84,922.0054498,918.6314178,920.9198628,920.2727022,922.815043,927.362548,933.3222545,935.4489736,937.5879434,940.4405234,940.7004002,0,919.0292957,915.8407241,913.402503,912.0867489,0,0,0,0
