cnty,obs,GRRT_WB,CRISIS
_GNQ,1996,29.1418453711666,0
_GNQ,1997,71.1879853751234,0
_GNQ,1998,21.9108982238989,1
_GNQ,1999,41.4464534075103,0
_GNQ,2000,16.8633235004916,0
_GNQ,2001,1.34623474968447,0
_GRC,1960,,
_GRC,1961,11.1494759112989,0
_GRC,1962,1.53358172851664,0
_GRC,1963,10.1360382271064,0
_GRC,1964,8.258308052281841,0
_GRC,1965,9.39271975539609,1
_GRC,1966,6.09884902867096,0
_GRC,1967,5.48143594406243,0
_GRC,1968,6.66411079676435,0
_GRC,1969,9.89972937307672,0
_GRC,1970,7.95527811674957,0
_GRC,1971,7.84119185647913,0
_GRC,1972,10.1602162600761,0
_GRC,1973,8.0922331283959,0
_GRC,1974,-6.43810909593529,0
_GRC,1975,6.3667499628114,0
_GRC,1976,6.85195301653403,1
_GRC,1977,2.94097444363905,0
_GRC,1978,7.24679166821044,0
_GRC,1979,3.28208089639604,0
_GRC,1980,.677170768189611,0
_GRC,1981,-1.55376008526702,1
_GRC,1982,-1.13263731236101,1
_GRC,1983,-1.07854698837183,1
_GRC,1984,2.0105092821689,1
_GRC,1985,2.50957151654367,1
_GRC,1986,.517724350993916,0
_GRC,1987,-2.25891958552855,0
_GRC,1988,4.28779438379694,0
_GRC,1989,3.80008565124687,1
_GRC,1990,0,0
_GRC,1991,3.10001824554138,0
_GRC,1992,.699906156030635,0
_GRC,1993,-1.59995478754324,0
_GRC,1994,2.00004560361597,0
_GRC,1995,2.09994338383864,0
_GRC,1996,2.35826709618749,0
_GRC,1997,3.63711100300159,1
_GRC,1998,3.36345837898658,0
_GRC,1999,3.42448785564144,0
_GRC,2000,4.31064507520425,1
_GRC,2001,4.09999999999999,
_GRD,1960,,
_GRD,1961,,
_GRD,1962,,
_GRD,1963,,
_GRD,1964,,
_GRD,1965,,
_GRD,1966,,
_GRD,1967,,
_GRD,1968,,
_GRD,1969,,
_GRD,1970,,
_GRD,1971,,0
_GRD,1972,,0
_GRD,1973,,0
_GRD,1974,,0
_GRD,1975,,0
_GRD,1976,,0
_GRD,1977,,0
_GRD,1978,5.41472447481004,0
_GRD,1979,6.01187231207221,0
_GRD,1980,-.445676084907007,0
_GRD,1981,.852297184836573,0
_GRD,1982,4.92544957887548,1
_GRD,1983,2.92610169491524,0
_GRD,1984,4.78473942140485,0
_GRD,1985,8.08146844355041,0
_GRD,1986,8.249581239530981,0
_GRD,1987,11.1497958306469,0
_GRD,1988,3.42820681387525,1
_GRD,1989,6.07204950365482,0
_GRD,1990,5.19924566876399,0
_GRD,1991,2.29690562750255,0
_GRD,1992,-.296429741238128,0
_GRD,1993,-2.63966228091789,0
_GRD,1994,2.75340801727629,0
_GRD,1995,2.50394062787338,0
_GRD,1996,4.05740921687036,0
_GRD,1997,4.60884824974601,0
_GRD,1998,9.57176663174759,0
_GRD,1999,7.027512856632,0
_GRD,2000,6.92407703410767,0
_GRD,2001,-4.70334063386663,0
_GTM,1960,,
_GTM,1961,4.29851315287837,0
_GTM,1962,3.53650735630133,1
_GTM,1963,9.54104148278819,0
_GTM,1964,4.63298686648985,0
_GTM,1965,4.36177426134713,0
_GTM,1966,5.5121038961039,0
_GTM,1967,4.1121755845936,0
_GTM,1968,8.76603514441249,0
_GTM,1969,4.73690909090909,0
_GTM,1970,5.70788361185667,0
_GTM,1971,5.58375446048968,0
_GTM,1972,7.3330515638208,0
_GTM,1973,6.78283441622366,0
_GTM,1974,6.375029958513,0
_GTM,1975,1.94999075373736,0
_GTM,1976,7.38726565613019,0
_GTM,1977,7.8092206809083,0
_GTM,1978,4.99668980109107,0
_GTM,1979,4.7134561531843,0
_GTM,1980,3.75997805445645,1
_GTM,1981,.646858667621913,1
_GTM,1982,-3.53008896397189,1
_GTM,1983,-2.57209153616634,0
_GTM,1984,.496697840303682,0
_GTM,1985,-.609338956667357,0
_GTM,1986,.143049591280658,1
_GTM,1987,3.54398320754197,1
_GTM,1988,3.89238717046854,1
_GTM,1989,3.94258943569599,0
_GTM,1990,3.10256320807638,1
_GTM,1991,3.65824876091574,0
_GTM,1992,4.83833879781422,0
_GTM,1993,3.92713196402239,0
_GTM,1994,4.03374149355646,0
_GTM,1995,4.9485474837583,1
_GTM,1996,2.95777991628097,0
_GTM,1997,4.36408928299634,0
_GTM,1998,4.99352177447491,0
_GTM,1999,3.84706247608932,1
_GTM,2000,3.58679770261648,0
_GTM,2001,2.09999999999999,0
_GUY,1960,,
_GUY,1961,4.68952290195016,0
_GUY,1962,1.10492482764508,0
_GUY,1963,-12.2786576608056,0
_GUY,1964,11.3602882935351,0
_GUY,1965,10.5410156963017,0
_GUY,1966,5.23327390392029,1
_GUY,1967,4.31362187834538,0
_GUY,1968,1.02482751890562,0
_GUY,1969,6.99438663967696,0
_GUY,1970,4.25545694201647,0
_GUY,1971,3.11285083799029,0
_GUY,1972,-3.31767095285196,0
_GUY,1973,1.2447193657739,1
_GUY,1974,7.70283993914892,0
_GUY,1975,8.48302151748987,0
_GUY,1976,1.53691328970311,1
_GUY,1977,-2.63867968438327,1
_GUY,1978,-1.80618877325203,0
_GUY,1979,-1.83569623486693,1
_GUY,1980,1.73388972081105,1
_GUY,1981,1.49616590002431,1
_GUY,1982,-13.1901344669233,0
_GUY,1983,-6.79238672407253,1
_GUY,1984,-5.02873786308767,1
_GUY,1985,2.39966745134939,0
_GUY,1986,-.900602220505661,0
_GUY,1987,.89939658087546,1
_GUY,1988,-3.69353307295812,1
_GUY,1989,-4.94441310606207,0
_GUY,1990,-3.03808486438261,0
_GUY,1991,5.98460824421394,0
_GUY,1992,7.83144852986264,0
_GUY,1993,8.213832818798879,0
_GUY,1994,8.523311149040561,0
_GUY,1995,4.98632160403483,0
_GUY,1996,7.88345854505744,0
_GUY,1997,6.22695544020248,0
_GUY,1998,-1.70857368403193,1
_GUY,1999,2.96988238560478,1
_GUY,2000,-1.37672215433447,0
_GUY,2001,1.45764617359016,0
_HKG,1960,,
_HKG,1961,14.9274124679761,
_HKG,1962,14.5935503046515,
_HKG,1963,11.6716379198547,
_HKG,1964,11.6014400185809,
_HKG,1965,12.3829344432883,
_HKG,1966,6.85386688419898,
_HKG,1967,1.95551777034149,
_HKG,1968,3.23813039754275,
_HKG,1969,11.9700087677827,
_HKG,1970,9.50963055981653,
_HKG,1971,7.40758361298697,
_HKG,1972,11.0028280063616,
_HKG,1973,12.6911522386203,
_HKG,1974,2.09163696915469,
_HKG,1975,.397045093876969,
_HKG,1976,17.2014649904969,
_HKG,1977,12.011029990719,
_HKG,1978,8.76519685997201,
_HKG,1979,11.8196737134261,
_HKG,1980,10.3708570645548,
_HKG,1981,9.36561023821743,
_HKG,1982,2.65751651857622,
_HKG,1983,6.3167737238999,
_HKG,1984,9.78686611210564,
_HKG,1985,.190776213024151,
_HKG,1986,11.0913523101875,
_HKG,1987,12.9552805571413,
_HKG,1988,7.96814935256273,
_HKG,1989,2.5606967860335,
_HKG,1990,3.4047038538499,
_HKG,1991,5.05829007383514,0
_HKG,1992,6.26307540201591,0
_HKG,1993,6.13149100096457,0
_HKG,1994,5.40159307373446,0
_HKG,1995,3.89357185897563,0
_HKG,1996,4.48789876703373,0
_HKG,1997,4.97168872048152,0
_HKG,1998,-5.30073919244181,0
_HKG,1999,3.00392447581308,0
_HKG,2000,10.4626689222611,0
_HKG,2001,.148220624832774,0
_HND,1960,,
_HND,1961,1.8556564384651,0
_HND,1962,5.76485132409396,0
_HND,1963,3.5804367886804,0
_HND,1964,5.41664191958189,0
_HND,1965,9.03712885232969,0
_HND,1966,5.37384210615257,0
_HND,1967,5.97754288236159,0
_HND,1968,6.59818313384145,0
_HND,1969,.65543884928121,0
_HND,1970,3.62672099532324,1
_HND,1971,3.99500357885975,0
_HND,1972,5.76230506954283,0
_HND,1973,7.86985232829002,0
_HND,1974,-1.22764161447277,0
_HND,1975,2.13068176975723,0
_HND,1976,10.5006929513059,0
_HND,1977,10.3838892385148,0
_HND,1978,10.0057012542759,0
_HND,1979,4.6644224928738,0
_HND,1980,.618961911459877,1
_HND,1981,2.58365988320723,1
_HND,1982,-1.3912194238609,0
_HND,1983,-.924346207530562,0
_HND,1984,4.3456926397927,0
_HND,1985,4.18823215621325,1
_HND,1986,.722669557362237,0
_HND,1987,6.03139182915409,0
_HND,1988,4.60986233665939,1
_HND,1989,4.3258512416782,1
_HND,1990,.096882927261959,0
_HND,1991,3.25202740369357,0
_HND,1992,5.62429576302964,0
_HND,1993,6.23003201965247,1
_HND,1994,-1.30325708995964,0
_HND,1995,4.07990519722364,0
_HND,1996,3.57839947950553,1
_HND,1997,4.99371859296483,0
_HND,1998,2.90158540233323,0
_HND,1999,-1.88953488372093,0
_HND,2000,4.93333333333332,0
_HND,2001,2.58365099534095,0
_HRV,1960,,
_HRV,1961,,
_HRV,1962,,
_HRV,1963,,
_HRV,1964,,
_HRV,1965,,
_HRV,1966,,
_HRV,1967,,
_HRV,1968,,
_HRV,1969,,
_HRV,1970,,
_HRV,1971,,
_HRV,1972,,
_HRV,1973,,
_HRV,1974,,
_HRV,1975,,
_HRV,1976,,
_HRV,1977,,
_HRV,1978,,
_HRV,1979,,
_HRV,1980,,
_HRV,1981,,
_HRV,1982,,
_HRV,1983,,
_HRV,1984,,
_HRV,1985,,
_HRV,1986,,
_HRV,1987,,
_HRV,1988,,
_HRV,1989,,
_HRV,1990,,
_HRV,1991,-21.0886705828677,
_HRV,1992,-11.7132906617998,
_HRV,1993,-8.025581990278971,
_HRV,1994,5.8704746222823,0
_HRV,1995,6.83386139966449,0
_HRV,1996,5.90000000000043,0
_HRV,1997,6.80000000000003,0
_HRV,1998,2.52422780625605,0
_HRV,1999,-.35135816474444,0
_HRV,2000,3.68882915645506,0
_HRV,2001,4.07911189728263,0
_HTI,1960,,
_HTI,1961,-4.501614814306,1
_HTI,1962,9.519442870140439,1
_HTI,1963,-2.73895828007363,0
_HTI,1964,-2.21265132869249,1
_HTI,1965,2.05704913480041,1
_HTI,1966,.691045218608394,0
_HTI,1967,-4.0034315859936,0
_HTI,1968,1.8170967281186,0
_HTI,1969,2.86717763809207,0
_HTI,1970,-.341296928327651,0
_HTI,1971,8.447488584474881,0
_HTI,1972,1.38157810526316,0
_HTI,1973,1.19143497420531,0
_HTI,1974,6.32054176072234,0
_HTI,1975,-2.31857016020072,1
_HTI,1976,8.553360639494811,0
_HTI,1977,.477820089133445,0
_HTI,1978,4.8007188405797,0
_HTI,1979,7.30121112124245,0
_HTI,1980,7.57365973871802,1
_HTI,1981,-2.7349348652056,0
_HTI,1982,-3.42577561709703,1
_HTI,1983,.759281128699854,0
_HTI,1984,.296678481012663,0
_HTI,1985,.197197236714516,1
_HTI,1986,-.118089511426433,0
_HTI,1987,-.748760934731449,0
_HTI,1988,.774261475350754,1
_HTI,1989,1.06383236255733,0
_HTI,1990,-.097459651554544,1
_HTI,1991,4.24069853381188,0
_HTI,1992,-13.1852409133383,1
_HTI,1993,-2.43504724694648,0
_HTI,1994,-8.28729388040653,0
_HTI,1995,4.4337348030077,0
_HTI,1996,2.69957721607155,0
_HTI,1997,1.39294834137185,0
_HTI,1998,3.10215506282691,0
_HTI,1999,2.19212989020225,0
_HTI,2000,1.11461619348054,1
_HTI,2001,-1.6997088186356,1
_HUN,1960,,
_HUN,1961,18.7125591496266,
_HUN,1962,6.09695540830349,
_HUN,1963,5.14891175203177,
_HUN,1964,5.32589859595663,
_HUN,1965,3.27070970539272,
_HUN,1966,6.84254355983462,
_HUN,1967,8.09800777707194,
_HUN,1968,5.08150637694772,
_HUN,1969,6.13115919432829,
_HUN,1970,1.49187594457617,
_HUN,1971,3.41264919925559,
_HUN,1972,10.1487193776785,
_HUN,1973,8.27730458700359,
_HUN,1974,4.37957249126799,
_HUN,1975,2.9583655599901,
_HUN,1976,3.77657591580358,
_HUN,1977,7.53444595475688,
_HUN,1978,-.410206514312193,
_HUN,1979,7.60151888630493,
_HUN,1980,-.330863658658359,
_HUN,1981,2.8667449595619,
_HUN,1982,2.84108854244884,
_HUN,1983,.722965871832158,
_HUN,1984,2.65804768265865,0
_HUN,1985,-.253067484662481,0
_HUN,1986,1.53494882486956,0
_HUN,1987,4.05122959932409,1
_HUN,1988,-.065263143303923,1
_HUN,1989,.736424821486835,1
_HUN,1990,-3.49665976181694,1
_HUN,1991,-11.8920408618434,0
_HUN,1992,-3.06418035487056,0
_HUN,1993,-.57610850924486,0
_HUN,1994,2.94715455595818,0
_HUN,1995,1.48952547547671,0
_HUN,1996,1.33999999999979,1
_HUN,1997,4.57300000000021,1
_HUN,1998,4.85799999999989,0
_HUN,1999,4.17054026401912,0
_HUN,2000,5.15208187478914,0
_HUN,2001,3.8,0
_IDN,1960,,
_IDN,1961,6.10492503861487,
_IDN,1962,1.90965436029819,
_IDN,1963,-2.25303837516375,
_IDN,1964,3.45146994185266,
_IDN,1965,.94707889618131,
_IDN,1966,2.85042968315009,
_IDN,1967,1.12500114166529,
_IDN,1968,12.0341697714557,0
_IDN,1969,7.47739406892541,0
_IDN,1970,8.15208993765542,0
_IDN,1971,6.99736633646886,0
_IDN,1972,7.8826990199659,0
_IDN,1973,9.776158215654039,0
_IDN,1974,8.256884659617359,0
_IDN,1975,6.18342306239596,1
_IDN,1976,5.98815033172609,0
_IDN,1977,8.636466512911451,0
_IDN,1978,9.2055527783327,0
_IDN,1979,7.0926198150286,0
_IDN,1980,8.72500194950095,0
_IDN,1981,8.14819369861039,0
_IDN,1982,1.10406921181027,1
_IDN,1983,8.449908773629859,0
_IDN,1984,7.17214651507332,0
_IDN,1985,3.47754574722678,0
_IDN,1986,5.96451273191642,1
_IDN,1987,5.30000757825268,0
_IDN,1988,6.35567912560158,0
_IDN,1989,9.0847113478134,0
_IDN,1990,9.00157233523559,0
_IDN,1991,8.927803048146959,0
_IDN,1992,7.22050249962704,0
_IDN,1993,7.25407571612114,0
_IDN,1994,7.54006175776418,0
_IDN,1995,8.396357350125379,0
_IDN,1996,7.6427787098024,0
_IDN,1997,4.69988253456137,1
_IDN,1998,-13.1267264334907,1
_IDN,1999,.79113148205836,0
_IDN,2000,4.8982865638278,0
_IDN,2001,3.31657695698066,1
_IND,1960,,
_IND,1961,3.8676142370492,0
_IND,1962,3.13127314880262,1
_IND,1963,6.2780146121471,0
_IND,1964,7.43683334838067,1
_IND,1965,-2.40939266977995,0
_IND,1966,-.346859202223783,0
_IND,1967,7.74015971562247,0
_IND,1968,3.60293275289246,0
_IND,1969,6.54613811024502,0
_IND,1970,3.27660385739688,0
_IND,1971,1.7101781754225,0
_IND,1972,-.578017298415715,0
_IND,1973,3.16279182320309,0
_IND,1974,1.18780237501832,0
_IND,1975,9.165432728389661,0
_IND,1976,1.7073190154248,0
_IND,1977,7.23190913527662,0
_IND,1978,5.73510549488527,0
_IND,1979,-5.24218701445778,0
_IND,1980,6.6894522947168,0
_IND,1981,6.3610966277399,1
_IND,1982,3.65587116468546,1
_IND,1983,7.07823145407946,0
_IND,1984,4.12408315669895,0
_IND,1985,5.62964691761411,0
_IND,1986,4.83685712131334,0
_IND,1987,4.26879652086644,0
_IND,1988,9.859457690524589,1
_IND,1989,6.44245596000186,1
_IND,1990,5.80875009602827,1
_IND,1991,.906786638056772,0
_IND,1992,5.27169213492675,0
_IND,1993,4.87014809878458,0
_IND,1994,7.59246758688113,0
_IND,1995,7.67954342878406,0
_IND,1996,7.23240745391531,0
_IND,1997,4.4474422569781,0
_IND,1998,6.50082788590203,0
_IND,1999,6.09977777883005,0
_IND,2000,3.95481062255108,0
_IND,2001,5.39999999999952,0
_IRL,1960,,
_IRL,1961,5.01664388787806,0
_IRL,1962,3.21459519564233,0
_IRL,1963,4.74774051407589,0
_IRL,1964,3.78580216451473,0
_IRL,1965,1.9377529645992,0
_IRL,1966,.89308750711288,0
_IRL,1967,5.78570580953545,0
_IRL,1968,8.243932399822199,0
_IRL,1969,5.86385468451242,0
_IRL,1970,2.66052599467739,0
_IRL,1971,3.46993886760309,0
_IRL,1972,6.49006376556869,0
_IRL,1973,4.72108719697249,0
_IRL,1974,4.26057894058168,0
_IRL,1975,5.65664307628752,0
_IRL,1976,1.39454863911001,0
_IRL,1977,8.21147043854431,0
_IRL,1978,7.18668379445107,0
_IRL,1979,3.07289211373371,0
_IRL,1980,3.07929024853834,0
_IRL,1981,3.32536594370833,1
_IRL,1982,2.28331127033934,0
_IRL,1983,-.244096689245993,0
_IRL,1984,4.35438269381953,1
_IRL,1985,3.08546427718832,0
_IRL,1986,-.428184651705095,0
_IRL,1987,4.66301390499443,0
_IRL,1988,5.2173345409741,0
_IRL,1989,5.81387959514743,1
_IRL,1990,8.46669523345685,0
_IRL,1991,1.92967306130537,0
_IRL,1992,3.34331035407121,1
_IRL,1993,2.69253889709546,0
_IRL,1994,5.75570700958995,0
_IRL,1995,9.981216345953159,0
_IRL,1996,7.75214246134462,0
_IRL,1997,10.8320544543557,1
_IRL,1998,8.60911639962198,0
_IRL,1999,10.849455583768,
_IRL,2000,11.463638566123,
_IRL,2001,5.84989426839785,
_IRN,1960,,
_IRN,1961,,0
_IRN,1962,,0
_IRN,1963,,0
_IRN,1964,,1
_IRN,1965,,0
_IRN,1966,,0
_IRN,1967,,0
_IRN,1968,,1
_IRN,1969,,0
_IRN,1970,,1
_IRN,1971,,0
_IRN,1972,,0
_IRN,1973,,0
_IRN,1974,,0
_IRN,1975,5.45297542720407,0
_IRN,1976,16.9316024175248,0
_IRN,1977,-1.10276235503717,0
_IRN,1978,-11.0532766051165,0
_IRN,1979,-7.97553885849489,0
_IRN,1980,-12.799663744339,1
_IRN,1981,-2.99763192597369,1
_IRN,1982,14.8476701485136,0
_IRN,1983,13.0533768119244,
_IRN,1984,.530395203915091,
_IRN,1985,1.75058828555007,
_IRN,1986,-9.097099336803719,
_IRN,1987,.043325912027953,
_IRN,1988,-4.42239019324846,
_IRN,1989,4.45994422533471,
_IRN,1990,11.2381199271602,
_IRN,1991,10.6331998607539,
_IRN,1992,6.10962226893289,
_IRN,1993,2.10357339017662,
_IRN,1994,.885087770756001,
_IRN,1995,2.8737989933127,
_IRN,1996,5.51782682512733,
_IRN,1997,3.39253666687296,
_IRN,1998,1.99674391878951,
_IRN,1999,2.46584667386506,
_IRN,2000,5.92571707040834,
_IRN,2001,4.80889245475218,
_IRQ,1960,,
_IRQ,1961,7.32576806556267,1
_IRQ,1962,4.60334575305844,1
_IRQ,1963,2.44770235046772,0
_IRQ,1964,14.8265142723778,1
_IRQ,1965,10.7638801651434,0
_IRQ,1966,4.96287661150066,0
_IRQ,1967,-8.856815476110979,0
_IRQ,1968,19.5121002546861,0
_IRQ,1969,2.7489860799714,0
_IRQ,1970,3.15678372881356,0
_IRQ,1971,8.15361808061312,0
_IRQ,1972,-5.42119147244826,0
_IRQ,1973,16.540458477948,0
_IRQ,1974,4.37259472976114,0
_IRQ,1975,10.4883882765989,1
_IRQ,1976,13.7404691095119,0
_IRQ,1977,6.4787173301788,0
_IRQ,1978,10.4928386777718,
_IRQ,1979,37.0017819520394,
_IRQ,1980,-17.9504161885887,
_IRQ,1981,-39.6480204608803,
_IRQ,1982,-12.650494701963,
_IRQ,1983,41.6520497056414,
_IRQ,1984,.028723186925433,
_IRQ,1985,-14.3270390568102,
_IRQ,1986,-19.2502031039625,
_IRQ,1987,-1.47916131590782,
_IRQ,1988,-9.99990411310819,
_IRQ,1989,7.49983408477945,
_IRQ,1990,-30.7001728607756,
_IRQ,1991,-50.6000002383554,
_IRQ,1992,,
_IRQ,1993,,
_IRQ,1994,,
_IRQ,1995,,
_IRQ,1996,,
_IRQ,1997,,
_IRQ,1998,,
_IRQ,1999,,
_IRQ,2000,,
_IRQ,2001,,
_ISL,1960,,
_ISL,1961,-.083195006283461,0
_ISL,1962,8.31324079646947,0
_ISL,1963,10.2832252955114,0
_ISL,1964,9.91613557208146,0
_ISL,1965,7.23929891519394,0
_ISL,1966,8.73593683327501,0
_ISL,1967,-1.26726024397935,1
_ISL,1968,-5.47490484906659,1
_ISL,1969,2.37458797339798,0
_ISL,1970,7.45838451633459,0
_ISL,1971,13.0608032819398,0
_ISL,1972,6.17736318687521,0
_ISL,1973,6.80600443719792,0
_ISL,1974,5.7063140083942,1
_ISL,1975,.646139660063653,1
_ISL,1976,5.95935243174242,0
_ISL,1977,8.822259668330689,0
_ISL,1978,6.01674303741187,0
_ISL,1979,4.86058575355426,0
_ISL,1980,5.74791595915923,1
_ISL,1981,4.26523693598016,0
_ISL,1982,2.15452609426305,1
_ISL,1983,-2.15130358452048,1
_ISL,1984,4.12908034811433,1
_ISL,1985,3.29304309133099,0
_ISL,1986,6.27054487113796,0
_ISL,1987,8.545793141064509,0
_ISL,1988,-.089824071344651,1
_ISL,1989,.258588540460011,0
_ISL,1990,1.16937661134675,0
_ISL,1991,.073185034402584,0
_ISL,1992,-3.30951594338296,0
_ISL,1993,.926261195897466,1
_ISL,1994,4.12876702772619,1
_ISL,1995,.114925411484236,0
_ISL,1996,5.14299804086501,0
_ISL,1997,4.61791912599313,1
_ISL,1998,5.71915293739388,0
_ISL,1999,3.65978796848027,0
_ISL,2000,5.47257914011206,1
_ISL,2001,3.02015809616665,1
_ISR,1960,,
_ISR,1961,11.2038898411044,0
_ISR,1962,10.1561165027305,0
_ISR,1963,10.695717062487,0
_ISR,1964,7.93718916308453,0
_ISR,1965,8.9979502241397,0
_ISR,1966,-.0796448940796209,0
_ISR,1967,2.99502009847707,0
_ISR,1968,16.2419570079005,1
_ISR,1969,13.5657034019831,1
_ISR,1970,7.307329621048,0
_ISR,1971,11.2242838691517,0
_ISR,1972,13.6608389688846,0
_ISR,1973,3.34254311528997,0
_ISR,1974,6.840258320296,1
_ISR,1975,3.31834340378441,1
_ISR,1976,1.31585387554858,0
_ISR,1977,-.007967122149452,0
_ISR,1978,4.82151427655483,0
_ISR,1979,6.284798659524,0
_ISR,1980,6.87129269307272,1
_ISR,1981,5.14785828031704,1
_ISR,1982,1.80883645037184,1
_ISR,1983,3.51082098700115,1
_ISR,1984,.90375472281785,1
_ISR,1985,3.44782256731462,1
_ISR,1986,4.79143318012183,0
_ISR,1987,7.18768721621445,0
_ISR,1988,2.02414119886313,1
_ISR,1989,.869138093479364,0
_ISR,1990,6.83546980915355,0
_ISR,1991,7.69937903012863,0
_ISR,1992,5.6277950935431,1
_ISR,1993,5.55687215235994,0
_ISR,1994,6.93182586383606,0
_ISR,1995,7.01278318456957,0
_ISR,1996,5.04966108520479,0
_ISR,1997,3.21942690904921,0
_ISR,1998,2.62717629744816,0
_ISR,1999,2.21021195712832,0
_ISR,2000,6.00381194409149,0
_ISR,2001,-.8540605334132469,0
_ITA,1960,,
_ITA,1961,8.20644489584296,0
_ITA,1962,6.20418803060867,0
_ITA,1963,5.61009276680244,1
_ITA,1964,2.79657487182628,0
_ITA,1965,3.26880520025495,0
_ITA,1966,5.98479798175342,0
_ITA,1967,7.1786099173497,0
_ITA,1968,6.54455385734762,1
_ITA,1969,6.09806448384147,0
_ITA,1970,5.31049684600388,0
_ITA,1971,1.9340689124173,0
_ITA,1972,3.15428261049537,0
_ITA,1973,6.54887327264989,0
_ITA,1974,5.2767923670254,0
_ITA,1975,-2.04967651023694,1
_ITA,1976,6.52853327339648,0
_ITA,1977,2.35898131783192,0
_ITA,1978,3.65083620085878,0
_ITA,1979,5.53130970185821,0
_ITA,1980,3.47794492384923,0
_ITA,1981,.780873060965617,1
_ITA,1982,.6310377551012309,1
_ITA,1983,1.23648518810049,0
_ITA,1984,2.75837669842569,0
_ITA,1985,2.97461671964969,1
_ITA,1986,2.5258630731376,0
_ITA,1987,2.9848932352898,0
_ITA,1988,3.94874067293421,0
_ITA,1989,2.87157212741461,0
_ITA,1990,1.97407827542351,0
_ITA,1991,1.39015956513792,1
_ITA,1992,.760576720941912,1
_ITA,1993,-.883755807485727,1
_ITA,1994,2.20746374659714,0
_ITA,1995,2.92387628732452,0
_ITA,1996,1.09307576437089,0
_ITA,1997,2.02629960222447,0
_ITA,1998,1.79397488023005,1
_ITA,1999,1.5929199814192,
_ITA,2000,2.86774557330331,
_ITA,2001,1.77528282922033,
_JAM,1960,,
_JAM,1961,2.62390670553978,0
_JAM,1962,1.27840909090928,0
_JAM,1963,3.22580645161288,0
_JAM,1964,7.60869565217304,0
_JAM,1965,7.9545454545459,0
_JAM,1966,3.34669691723687,0
_JAM,1967,1.30460261148475,0
_JAM,1968,5.08628649598965,0
_JAM,1969,4.54462714936375,0
_JAM,1970,11.6886634679504,0
_JAM,1971,3.13568396219392,0
_JAM,1972,16.3838118785404,0
_JAM,1973,-5.77914787759985,1
_JAM,1974,-3.61599067500565,0
_JAM,1975,-.305588879649505,1
_JAM,1976,-6.45753204646703,1
_JAM,1977,-2.37852211214321,0
_JAM,1978,.556477160474429,0
_JAM,1979,-1.82471820001676,0
_JAM,1980,-5.75456562025658,0
_JAM,1981,2.54818342087151,1
_JAM,1982,1.25891134566176,0
_JAM,1983,2.27423754129819,1
_JAM,1984,-.85999533540712,0
_JAM,1985,-4.55221322365105,0
_JAM,1986,1.6173165838661,1
_JAM,1987,7.9716346312202,0
_JAM,1988,2.18453455112389,1
_JAM,1989,7.0406122167026,1
_JAM,1990,6.29636696259217,0
_JAM,1991,.837301629201036,1
_JAM,1992,1.65546271282278,0
_JAM,1993,1.9679035876518,0
_JAM,1994,.8914736436497041,0
_JAM,1995,1.03027577371719,0
_JAM,1996,-1.0584198703343,0
_JAM,1997,-1.71780112759254,1
_JAM,1998,-.335805631916557,0
_JAM,1999,-.443285690917747,1
_JAM,2000,.666605039082157,0
_JAM,2001,1.72741000734634,0
_JOR,1960,,
_JOR,1961,,0
_JOR,1962,,0
_JOR,1963,,0
_JOR,1964,,0
_JOR,1965,,0
_JOR,1966,,0
_JOR,1967,,0
_JOR,1968,,0
_JOR,1969,,0
_JOR,1970,,0
_JOR,1971,,0
_JOR,1972,,0
_JOR,1973,,0
_JOR,1974,,0
_JOR,1975,,0
_JOR,1976,24.3095696852921,0
_JOR,1977,6.50994575045173,0
_JOR,1978,21.0041232112545,0
_JOR,1979,9.12006414110974,0
_JOR,1980,19.0117560617195,0
_JOR,1981,4.70751659206697,0
_JOR,1982,7.38502358490518,1
_JOR,1983,1.99039121482545,0
_JOR,1984,8.64064602960946,1
_JOR,1985,3.45639246778985,1
_JOR,1986,7.0141570141571,0
_JOR,1987,2.89560109163239,0
_JOR,1988,-1.85210159586438,1
_JOR,1989,-13.4521137727292,0
_JOR,1990,.973751058424938,0
_JOR,1991,1.82389937106919,0
_JOR,1992,18.8290865590221,0
_JOR,1993,4.63009185303514,0
_JOR,1994,4.97803780067916,0
_JOR,1995,6.38156772367947,0
_JOR,1996,2.09979920536591,0
_JOR,1997,3.06923028641965,0
_JOR,1998,2.9433257551153,1
_JOR,1999,3.09495808472493,0
_JOR,2000,3.99999999999999,0
_JOR,2001,4.20000000000009,0
_JPN,1960,,
_JPN,1961,12.0435197187619,1
_JPN,1962,8.908901475631559,0
_JPN,1963,8.47370078990355,0
_JPN,1964,11.6769334125869,0
